colorNum,title,subtitle,category,fullPrice,currentPrice,TopColor,short_description,rating,Sustainable,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,subcategory,color-just_in,color-sold_out,color-coming_soon,channel_SNKRS,channel_nikeApp
2,Nike Explor Next Nature,Baby/Toddler Shoes,running,50,34.97,Black/Dark Smoke Grey/Hyper Crimson/Hyper Crimson,"Thoughtfully designed with at least 20% recycled material by weight, we reimagined running shoes without sacrificing kid-right comfort. Lightweight foam on the heel, a cushiony material made from foam material and Nike Grind rubber (recycled scraps that show up as speckles.) Innovative, cushioned and just plain awesome to wear from the track to the playground.",4.6,True,Black/Chambray Blue/White,50.0,41.97,True,False,True,False,False,baby,False,False,False,False,True
1,Nike Dynamo GO SE,Little Kids' Easy On/Off Shoes,running,70,70.0,Valerian Blue/Glacier Blue/Enamel Green/Metallic Silver,"Follow the trail of pawprints left by your little critter when they rock the Nike Dynamo GO. What we love most is how easy these are for kiddos to put on. Little feet can stomp down on the collapsible heel and then slide into the shoe with ease, helping them learn to be independent. Once they're on, let kids imagine themselves as their favorite animal as they go out and play.",0.0,False,Valerian Blue/Glacier Blue/Enamel Green/Metallic Silver,70.0,70.0,False,False,True,True,False,little_kids,False,False,False,False,True
1,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Midnight Navy/Flat Pewter/White,65.0,65.0,False,False,True,False,False,big_kid,False,False,False,False,True
2,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Pink Foam/Black,65.0,55.97,True,False,True,False,False,big_kid,False,False,False,False,True
3,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Mystic Navy/Atomic Green/Photo Blue,60.0,48.97,True,False,True,False,False,big_kid,False,False,False,False,True
4,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Black/Dark Smoke Grey/Black,65.0,52.97,True,False,True,False,False,big_kid,False,False,False,False,True
5,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Aura/Worn Blue/Multi-Color,60.0,41.97,True,False,True,False,False,big_kid,False,False,False,False,True
6,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Black/White/Metallic Gold,65.0,52.97,True,False,True,False,False,big_kid,False,False,False,False,True
7,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Black/Pink Foam/Hyper Pink,65.0,52.97,True,False,True,False,False,big_kid,False,False,False,False,True
8,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Black/Magic Ember/Copa,60.0,45.97,True,False,True,False,False,big_kid,False,False,False,False,True
9,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,University Red/Black,65.0,52.97,True,False,True,False,False,big_kid,False,False,False,False,True
10,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Violet Frost/Metallic Silver/Vivid Purple/Thunder Blue,65.0,52.97,True,False,True,False,False,big_kid,False,False,False,False,True
11,Nike Revolution 6,Big Kids' Road Running Shoes,running,65,65.0,Midnight Navy/Flat Pewter/White,"We prioritize comfort, especially for our growing athletes. Made with 20% recycled content by weight, you can take these lightweight, breathable running shoes from all-day play to anytime wear and even track practice. Lightweight, breathable and cushioned for growing feet, the race starts now.",4.6,True,Black/Dark Smoke Grey/White,65.0,52.97,True,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Air Zoom Pegasus 38,Little/Big Kids' Road Running Shoes,running,95,69.97,Black/Anthracite/Volt/White,"The Nike Air Zoom Pegasus 38 returns to put a spring in your steps, skips and jumps using the same responsive foam as its predecessor. Breathable mesh in the upper combines the comfort and durability you want, plus more wiggle room for your toes.",4.7,False,Black/Anthracite/Volt/White,95.0,69.97,True,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Air Zoom Pegasus FlyEase,Women's Easy On/Off Road Running Shoes,running,130,130.0,Dark Smoke Grey/Olive Grey/Black/Metallic Copper,"Running is your daily ritual, with every step taking you closer to your personal goal. Let the Nike Air Zoom Pegasus FlyEase help you ascend to new heights with its comfortable, intuitive design. A supportive sensation helps keep your foot contained, while underfoot Air adds a pop to your step as you transition from heel to toe. Nike FlyEase technology acts as a strap, helping secure the fit. Your trusted workhorse with wings is back. Time to fly.",4.1,False,Dark Smoke Grey/Olive Grey/Black/Metallic Copper,130.0,130.0,False,False,True,False,False,woman,False,False,False,False,True
2,Nike Air Zoom Pegasus FlyEase,Women's Easy On/Off Road Running Shoes,running,130,130.0,Dark Smoke Grey/Olive Grey/Black/Metallic Copper,"Running is your daily ritual, with every step taking you closer to your personal goal. Let the Nike Air Zoom Pegasus FlyEase help you ascend to new heights with its comfortable, intuitive design. A supportive sensation helps keep your foot contained, while underfoot Air adds a pop to your step as you transition from heel to toe. Nike FlyEase technology acts as a strap, helping secure the fit. Your trusted workhorse with wings is back. Time to fly.",4.1,False,Phantom/Summit White/Cerulean/Psychic Purple,130.0,130.0,False,False,True,False,False,woman,False,False,False,False,True
3,Nike Air Zoom Pegasus FlyEase,Women's Easy On/Off Road Running Shoes,running,130,130.0,Dark Smoke Grey/Olive Grey/Black/Metallic Copper,"Running is your daily ritual, with every step taking you closer to your personal goal. Let the Nike Air Zoom Pegasus FlyEase help you ascend to new heights with its comfortable, intuitive design. A supportive sensation helps keep your foot contained, while underfoot Air adds a pop to your step as you transition from heel to toe. Nike FlyEase technology acts as a strap, helping secure the fit. Your trusted workhorse with wings is back. Time to fly.",4.1,False,Black/Dark Smoke Grey/White,130.0,130.0,False,False,True,False,False,woman,False,False,False,False,True
4,Nike Air Zoom Pegasus FlyEase,Women's Easy On/Off Road Running Shoes,running,130,130.0,Dark Smoke Grey/Olive Grey/Black/Metallic Copper,"Running is your daily ritual, with every step taking you closer to your personal goal. Let the Nike Air Zoom Pegasus FlyEase help you ascend to new heights with its comfortable, intuitive design. A supportive sensation helps keep your foot contained, while underfoot Air adds a pop to your step as you transition from heel to toe. Nike FlyEase technology acts as a strap, helping secure the fit. Your trusted workhorse with wings is back. Time to fly.",4.1,False,Iris Whisper/Light Madder Root/Summit White/Madder Root,130.0,110.97,True,False,True,False,False,woman,False,False,False,False,True
1,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,Black/White/Metallic Gold,60.0,48.97,True,False,True,False,False,little_kids,False,False,False,False,True
2,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,Violet Frost/Metallic Silver/Vivid Purple/Thunder Blue,60.0,60.0,False,False,True,False,False,little_kids,False,False,False,False,True
3,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,Pink Foam/Black,60.0,51.97,True,False,True,False,False,little_kids,False,False,False,False,True
4,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,Midnight Navy/Flat Pewter/White,60.0,60.0,False,False,True,False,False,little_kids,False,False,False,False,True
5,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,University Red/Black,60.0,48.97,True,False,True,False,False,little_kids,False,False,False,False,True
6,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,Black/Dark Smoke Grey/Black,60.0,48.97,True,False,True,False,False,little_kids,False,False,False,False,True
7,Nike Revolution 6,Little Kids' Shoes,running,60,48.97,Black/White/Metallic Gold,"The Nike Revolution 6 is all about versatility for little athletes, from all-day play to anytime wear. With easy straps, kiddos can feel comfy and secure when slipping these on. Lightweight, breathable and made with at least 20% recycled material by weight—you can’t go wrong with that.",4.5,True,Black/Dark Smoke Grey/White,60.0,48.97,True,False,True,False,False,little_kids,False,False,False,False,True
1,Nike ZoomX Dragonfly Bowerman Track Club,Track & Field Distance Spikes,running,150,104.97,Gym Red/Black/White,"Light, breathable and bouncy—these are the ingredients for taking down your personal record. The Nike ZoomX Dragonfly delivers the speed you need to stand out from the pack in races from 1,500 to 10,000 meters. Details throughout celebrate the Bowerman Track Club and the athletes it has inspired.",5.0,False,Gym Red/Black/White,150.0,104.97,True,False,True,False,False,unknown,False,False,False,False,True
2,Nike ZoomX Dragonfly Bowerman Track Club,Track & Field Distance Spikes,running,150,104.97,Gym Red/Black/White,"Light, breathable and bouncy—these are the ingredients for taking down your personal record. The Nike ZoomX Dragonfly delivers the speed you need to stand out from the pack in races from 1,500 to 10,000 meters. Details throughout celebrate the Bowerman Track Club and the athletes it has inspired.",5.0,False,Barely Volt/Dynamic Turquoise/Black/Hyper Orange,150.0,104.97,True,False,True,False,False,unknown,False,False,False,False,True
3,Nike ZoomX Dragonfly Bowerman Track Club,Track & Field Distance Spikes,running,150,104.97,Gym Red/Black/White,"Light, breathable and bouncy—these are the ingredients for taking down your personal record. The Nike ZoomX Dragonfly delivers the speed you need to stand out from the pack in races from 1,500 to 10,000 meters. Details throughout celebrate the Bowerman Track Club and the athletes it has inspired.",5.0,False,Volt/Mint Foam/Vachetta Tan/Cave Purple,150.0,150.0,False,False,True,False,False,unknown,False,False,False,False,True
1,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,45.0,30.97,True,False,True,False,False,baby,False,False,False,False,True
2,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Grey Fog/Photo Blue/Atomic Green,45.0,38.97,True,False,True,False,False,baby,False,False,False,False,True
3,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Black/Cool Grey/White/Metallic Gold,50.0,42.97,True,False,True,False,False,baby,False,False,False,False,True
4,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Game Royal/Black/White,45.0,33.97,True,False,True,False,False,baby,False,False,False,False,True
5,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Black/Siren Red/Washed Teal,45.0,30.97,True,False,True,False,False,baby,False,False,False,False,True
6,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Black/Pink Foam/Metallic Silver,45.0,38.97,True,False,True,False,False,baby,False,False,False,False,True
7,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Midnight Navy/Imperial Blue/White/Orange,45.0,25.97,True,False,True,False,False,baby,False,False,False,False,True
8,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Light Smoke Grey/White/Black,45.0,40.97,True,False,True,False,False,baby,False,False,False,False,True
9,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Black/University Red,45.0,38.97,True,False,True,False,False,baby,False,False,False,False,True
10,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,University Red/White/Black,45.0,33.97,True,False,True,False,False,baby,False,False,False,False,True
11,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Game Royal/Midnight Navy/White/Yellow Ochre,50.0,36.97,True,False,True,False,False,baby,False,False,False,False,True
12,Nike Flex Plus,Baby/Toddler Shoes,running,45,30.97,Canyon Purple/Amethyst Ash/Mint Foam/Metallic Red Bronze,"On your marks! The Nike Flex Plus is built for kiddos who want to move all day. With a flexible feel, supersoft cushioning and an easy slip-on design (no laces needed!), these running-inspired shoes are ready to zoom with little feet learning to crawl and walk.",4.8,False,Black/White,50.0,40.97,True,False,True,False,False,baby,False,False,False,False,True
1,Nike Explor Next Nature,Little Kids' Shoe,running,55,55.0,Photo Blue/Grey Fog/Black/Atomic Green,"Thoughtfully designed with at least 20% recycled material by weight, we reimagined running shoes without sacrificing kid-right comfort. Lightweight Crater foam on the heel, a cushiony material made from foam material and Nike Grind rubber, shows up as playful speckles on the heel. Innovative, cushioned and just plain awesome to wear from the track to the playground.",4.4,True,Photo Blue/Grey Fog/Black/Atomic Green,55.0,55.0,False,False,True,False,False,little_kids,False,False,False,False,True
2,Nike Explor Next Nature,Little Kids' Shoe,running,55,55.0,Photo Blue/Grey Fog/Black/Atomic Green,"Thoughtfully designed with at least 20% recycled material by weight, we reimagined running shoes without sacrificing kid-right comfort. Lightweight Crater foam on the heel, a cushiony material made from foam material and Nike Grind rubber, shows up as playful speckles on the heel. Innovative, cushioned and just plain awesome to wear from the track to the playground.",4.4,True,Aura/Phantom/Worn Blue/University Gold,55.0,55.0,False,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Revolution 5,Little Kids' Shoes,running,55,49.97,Game Royal/White/Light Smoke Grey,The Nike Revolution 5 takes charge for the play-all-day kiddo. An easy-to-wear and supportive design with a simple strap make these kicks ready for fun everywhere little feet go.,4.8,False,Game Royal/White/Light Smoke Grey,55.0,49.97,True,False,True,False,False,little_kids,False,False,False,False,True
2,Nike Revolution 5,Little Kids' Shoes,running,55,49.97,Game Royal/White/Light Smoke Grey,The Nike Revolution 5 takes charge for the play-all-day kiddo. An easy-to-wear and supportive design with a simple strap make these kicks ready for fun everywhere little feet go.,4.8,False,Lilac/Dark Smoke Grey/White/Metallic Silver,55.0,44.97,True,False,True,False,False,little_kids,False,False,False,False,True
3,Nike Revolution 5,Little Kids' Shoes,running,55,49.97,Game Royal/White/Light Smoke Grey,The Nike Revolution 5 takes charge for the play-all-day kiddo. An easy-to-wear and supportive design with a simple strap make these kicks ready for fun everywhere little feet go.,4.8,False,Gym Red/Black/White,55.0,54.97,True,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Juniper Trail,Men's Trail Running Shoes,running,70,48.97,Cobblestone/Anthracite/Desert Ochre/Rush Orange,"The Nike Juniper Trail delivers a consistent ride for your off-road runs. It's built for rocky trails, helping you stay focused on the path ahead. Tough traction mixes with a lightweight design so you can keep moving when tackling challenging terrain.",4.5,False,Cobblestone/Anthracite/Desert Ochre/Rush Orange,70.0,48.97,True,False,True,False,False,man,False,False,False,False,True
1,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,Light Bone/Neptune Green/Black/Light Thistle,80.0,56.97,True,False,True,False,False,woman,False,False,False,False,True
2,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,Burgundy Crush/Canyon Rust/Gum Medium Brown/Summit White,80.0,64.97,True,False,True,False,False,woman,False,False,False,False,True
3,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,Black/Lapis/Light Thistle/White,80.0,80.0,False,False,True,False,False,woman,False,False,False,False,True
4,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,White/Barely Green/University Gold/Dark Smoke Grey,80.0,56.97,True,False,True,False,False,woman,False,False,False,False,True
5,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,Dark Smoke Grey/White/Metallic Silver,80.0,64.97,True,False,True,False,False,woman,False,False,False,False,True
6,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,Black/Dark Smoke Grey/Smoke Grey/White,80.0,64.97,True,False,True,False,False,woman,False,False,False,False,True
7,Nike Renew Ride 3,Women's Road Running Shoes,running,80,56.97,Light Bone/Neptune Green/Black/Light Thistle,"When everyday runs are on the menu, the Nike Renew Ride 3 comes through with a smooth and soft ride. It's got a secure fit and cozy feel, geared for those looking to find their running potential. It's so comfortable, you'll want to keep wearing it after your run.",4.5,False,White/Barely Green/Pure Platinum/Mint Foam,75.0,75.0,False,False,True,False,False,woman,False,False,False,False,True
1,Nike Star Runner 3 Lil,Baby/Toddler Shoes,running,43,43.0,Wolf Grey/Summit White/Peach Cream/Glacier Blue,"Follow the trail of pawprints left by your little critter when they rock the Nike Star Runner 3. Soft, fur-like Swoosh logos and a frisky feline friend bring these shoes to life while breathable mesh fabric helps little feet stay cool and comfortable. Slip them on and let your kiddo imagine they’re as fast as a snow leopard when they run out to play.",0.0,False,Wolf Grey/Summit White/Peach Cream/Glacier Blue,43.0,43.0,False,False,True,True,False,baby,False,False,False,False,True
1,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Wolf Grey/Fir/University Gold/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
2,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Medium Silver/Sport Teal/White/Black,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
3,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Marine/University Orange/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
4,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Wolf Grey/Battle Blue/Black/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
5,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Black/Team Gold/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
6,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Black/Tough Red/Dark Grey/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
7,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Black/Gym Red/Club Gold/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
8,Nike Air Zoom Pegasus 38 (NFL Green Bay Packers),Men's Running Shoe,running,130,65.0,Wolf Grey/Fir/University Gold/White,Your workhorse with wings returns. The Nike Air Zoom Pegasus 38 (NFL Green Bay Packers) puts a spring in your step while showing love for your team. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes.,5.0,False,Wolf Grey/College Navy/Action Green/White,130.0,65.0,True,False,True,False,False,man,False,False,False,False,True
1,Nike Pegasus Turbo Next Nature,Women's Road Running Shoes,running,150,150.0,Black/Anthracite/Cave Purple/Peach Cream,"Let the Nike Pegasus Turbo Next Nature help you log the hard miles. Made with at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push toward a personal best.",4.6,True,Black/Anthracite/Cave Purple/Peach Cream,150.0,150.0,False,False,True,False,False,woman,False,False,False,False,True
